Pos x [mm];Pos y [mm];Pos z [mm];Volume [mm³];Equivalent diameter [mm];Surface [mm²];Sphericity;Compactness;PCA 1 x [mm];PCA 1 y [mm];PCA 1 z [mm];PCA 2 x [mm];PCA 2 y [mm];PCA 2 z [mm];PCA 3 x [mm];PCA 3 y [mm];PCA 3 z [mm];PCA deviation 1 [mm];PCA deviation 2 [mm];PCA deviation 3 [mm];PCA min deviation ratio [%];PCA max deviation ratio [%];Projected area x [mm²];Projected area y [mm²];Projected area z [mm²];Projected size x [mm];Projected size y [mm];Projected size z [mm]
11.7270508;-4.1760359;-0.8450689;50.2729187;4.5790830;111.7478333;0.59;0.56;-0.5931221;-0.9488057;0.1416003;0.3246484;-0.3465756;-0.9624050;0.7348058;-0.4008117;0.3922103;1.1278638;1.0731890;0.9243476;33.3586186;40.7032758;18.7737961;17.3863850;17.7113667;4.4998589;4.9498405;4.8998413
12.0028133;0.5117683;6.1661234;50.2519188;4.5784450;115.5275955;0.57;0.50;0.3104824;0.7594628;-0.8627102;-0.5149900;0.7943702;0.5139609;-0.7341058;-0.1943096;-0.4352538;1.1905680;1.0772160;0.8752791;30.3840429;41.3288355;19.6037426;17.0389080;17.5413780;4.5498581;5.1498356;5.0998383
-8.6339502;-0.2213020;3.9093103;50.2230492;4.5775681;113.3527374;0.58;0.52;0.4658693;0.3789569;1.0093026;0.4709125;0.8405249;-0.5329486;0.6967964;-0.4800363;-0.1413877;1.1744506;1.1010336;0.8578756;30.0778627;41.1772549;20.0287170;17.3413887;15.4415112;4.3998594;4.7998466;5.2498302
0.8997593;-0.8717861;-2.7546883;50.1633034;4.5757523;113.5177231;0.58;0.46;-0.8347454;0.0030793;0.9187032;0.6498893;0.5939891;0.5885068;0.3509033;-0.7021511;0.3211887;1.2412997;1.0590181;0.8481223;28.6634713;41.9514477;17.2588940;20.2462025;16.5589409;5.0998363;4.3998585;5.1998329
3.9617119;-10.6311054;-9.1985769;50.1118088;4.5741858;118.3324127;0.56;0.32;-0.1386809;0.4621777;1.3314931;1.0110098;-0.0579603;0.1254199;0.0715531;0.7219620;-0.2431493;1.4162325;1.0204071;0.7651604;22.8978425;42.3815280;18.1363373;22.6485481;14.6015654;4.8998413;4.1498675;6.3997946
-4.7614307;-6.2191801;2.9237852;50.0723114;4.5729837;114.9576263;0.57;0.56;-0.9758724;-0.0425986;0.6741756;-0.5838374;0.0552349;-0.8416174;0.0010286;0.9014269;0.0584466;1.1868674;1.0257860;0.9033203;32.5526446;42.7707374;16.3164539;20.2237034;17.2213974;5.2998295;4.3498592;5.2998295
-15.7533112;0.3184414;1.4845610;50.0540619;4.5724282;115.0926208;0.57;0.36;0.5879663;-0.2735431;1.1536282;0.0444453;-0.9947292;-0.2585180;0.7259551;0.1211292;-0.3412738;1.3234003;1.0287337;0.8112650;25.3146350;41.2952513;20.9686565;17.1763992;16.3614521;3.9998720;4.9498405;5.7498150
0.9156837;-4.4603195;-1.5979261;49.8814545;4.5671663;114.9726257;0.57;0.47;-0.2465511;0.3002110;1.1725501;0.9772351;-0.0686973;0.2230711;0.1054206;0.8581577;-0.1975496;1.2352278;1.0047231;0.8868901;30.1968604;42.0570731;17.9238510;20.5586815;15.9764776;4.8498440;4.2498646;5.7498159
9.4203568;-5.9457092;-4.4414864;49.7959633;4.5645556;114.3176727;0.57;0.48;0.1174497;-0.0225988;1.2137403;1.0555562;-0.0817228;-0.1036644;-0.0663625;-0.8453382;-0.0093178;1.2196192;1.0637780;0.8479902;29.1793823;41.9671506;17.5738735;21.1336460;15.6165009;5.1498356;4.0998688;5.6498194
-6.3009329;-7.3655844;-11.3465567;49.7273445;4.5624580;116.4825287;0.56;0.36;0.5661148;0.6309475;1.1319969;0.8256965;-0.5066643;-0.1305308;0.2878113;0.5909820;-0.4733343;1.4142127;0.9775079;0.8100249;25.1868188;43.9733595;18.6838017;19.8537273;17.3163910;4.8498459;4.5998516;5.7998137
-6.8493147;-3.4702406;-11.1840572;49.6067314;4.5587664;112.1078110;0.58;0.52;0.8410485;0.4698610;0.6987755;-0.2574854;0.8993161;-0.2947954;-0.6134876;0.0544050;0.7018135;1.1901340;0.9808020;0.9337393;32.8360617;41.8524891;17.4563808;18.2188320;17.7813625;5.1498356;4.7998447;4.7998457
3.8540459;-4.2952375;1.4543028;49.2863884;4.5489321;115.1126175;0.56;0.43;-0.7096909;-0.6874126;0.8296204;-0.4480042;-0.4856795;-0.7856687;-0.5885816;0.5799977;-0.0229180;1.2901424;1.0265806;0.8266504;27.3825824;42.7356333;19.2137680;19.3587589;16.1139679;4.7998466;4.5998516;5.5998211
-6.4405031;-6.1951838;7.9173098;49.2322693;4.5472665;114.4126587;0.57;0.42;-0.3349609;0.3180484;1.2306533;0.9160328;0.2122669;0.1944691;0.1374107;-0.8218455;0.2497973;1.3144814;0.9602039;0.8698910;28.5851955;43.1947261;19.0362797;20.1112118;15.3190193;4.8498459;4.1998653;5.8498116
14.5086460;-2.9470282;-7.7426753;49.1066551;4.5433960;113.3927307;0.57;0.48;-0.5368827;0.0522548;1.1114933;0.8420817;0.3723450;0.3892441;0.2806032;-0.8164171;0.1739216;1.2354720;0.9996266;0.8806383;30.4294556;42.6903337;18.0513420;19.7287350;15.2240257;5.0498390;4.1998653;5.4998226
-2.6334953;-8.0531178;-10.5097094;49.0954056;4.5430489;113.1627426;0.57;0.37;-0.1410901;0.3938836;1.2947942;0.5338640;-0.6804030;0.2651560;-0.7000091;-0.5176105;0.0811820;1.3607141;0.9045810;0.8743705;27.5222063;42.8306401;19.9012241;19.5912437;14.5490685;4.1498680;4.4498577;6.1998005
6.4394760;1.1678276;-9.2791348;49.0704079;4.5422778;129.9766693;0.50;0.42;0.8101459;0.8415176;0.3701979;-0.7665277;0.5636937;0.3961152;0.0943841;-0.4578223;0.8341501;1.2253712;1.0306418;0.9561987;31.5210283;40.3942853;18.2063332;20.1362095;20.3936939;4.9998398;5.3498287;5.3998270
2.3910675;-2.3811264;5.0242834;48.9746666;4.5393214;114.2476730;0.57;0.56;-0.4386630;-1.0174074;-0.3150010;0.6662987;-0.0266259;-0.8418744;0.6019043;-0.4110317;0.4893748;1.1518545;1.0739719;0.8779086;31.9565624;41.9284046;18.4213200;17.8438568;18.0563450;4.8498440;5.0998363;4.5998516
-10.3719797;-2.3488197;-5.5466099;48.9207993;4.5376568;116.0775604;0.56;0.48;0.4348116;0.7434387;0.8563047;0.8300232;-0.5797089;0.0818335;0.4008026;0.4856209;-0.6251314;1.2145040;1.0157251;0.8872766;30.6237400;41.9177681;18.6863022;18.2213326;18.3688240;5.0498390;5.0998363;4.9998388
5.0763073;-0.5686016;-1.9600925;48.9026756;4.5370965;113.5827179;0.57;0.43;-0.3517036;-0.4128602;1.1299880;-0.8550071;-0.2709245;-0.3651039;-0.3351375;0.8028982;0.1890424;1.2534040;0.9683688;0.8903369;29.7113627;41.8272495;19.0737782;19.1937695;16.2989559;4.7998447;4.5998535;5.5998211
-11.0499344;5.4089699;0.2597885;48.9025497;4.5370922;112.6327744;0.57;0.54;0.9194391;-0.5032274;0.5309690;0.2215839;0.8930575;0.4626976;-0.5271431;-0.2294645;0.6953385;1.1749613;1.0299225;0.9022357;32.4341357;42.2382444;17.4413815;17.3438873;18.6313076;4.9998393;4.7998466;4.6998482
0.3943729;-7.5437231;9.0948820;48.9007988;4.5370383;114.1126862;0.57;0.47;-0.6044511;0.2471219;1.0235350;0.8822741;0.0892827;0.4994727;-0.0228349;-0.8585857;0.1938114;1.2141063;1.0177681;0.8804849;30.1996112;41.6424423;17.6988659;20.4386902;16.5839386;5.0998383;4.1498671;5.3498287
-13.6402302;1.5715809;-10.5544252;48.8476791;4.5353947;111.6728516;0.58;0.41;1.0311527;0.4387247;0.5781556;-0.5188078;0.6836940;0.4064937;-0.1631948;-0.5409484;0.7015520;1.2609597;0.9496505;0.9007958;29.4162959;41.1777735;15.3315172;18.8437920;17.9363518;5.3998270;4.4998550;4.5498538
-14.6494732;-8.5317888;-11.2574511;48.8160591;4.5344162;115.8825684;0.56;0.42;0.4550593;0.2785604;1.1206410;-0.8139406;0.5389544;0.1965481;-0.3910192;-0.7130708;0.3360311;1.2411733;0.9957923;0.8799335;29.1433781;41.1076307;18.2138329;20.2812004;16.5239429;4.8998432;4.5998530;5.7998137
-8.1949778;0.1434078;-2.8900146;48.7901840;4.5336146;113.3577347;0.57;0.55;-0.9624171;-0.4671859;-0.4112251;-0.5661495;0.5589381;0.6899967;-0.0685311;0.6644242;-0.5944534;1.1461306;1.0531061;0.8941649;32.3310763;41.4416105;16.5639381;19.3212624;18.4713173;5.3998260;4.7498493;4.7998447
-1.9506760;-10.6216755;-2.1325636;48.7421913;4.5321279;119.8523254;0.54;0.31;0.0379374;0.5830761;1.2841072;0.9611982;0.1815912;-0.1108528;-0.1676363;0.6971213;-0.3115901;1.4107970;0.9844621;0.7817727;23.3499259;42.1375811;18.3938217;22.1585789;15.4115133;4.6498508;4.4498582;6.2497997
-9.1045513;-5.5071354;5.3872957;48.6150780;4.5281844;114.3576660;0.56;0.50;-0.7496867;0.2359808;0.8836709;0.7893372;0.2869925;0.5930158;0.0833961;-0.8379408;0.2945201;1.1826206;1.0281467;0.8920997;31.3185573;41.5177464;17.3938847;20.0487156;17.6213722;5.2498322;4.3998604;5.1998329
11.2107887;4.1140041;0.2260742;48.4203453;4.5221305;111.6028442;0.58;0.50;-0.2829626;-0.9147436;0.6301470;0.0634610;-0.5966451;-0.8376144;-0.8876776;0.1531231;-0.1763258;1.1462586;1.0303448;0.9178828;32.2080910;40.2216941;19.2837639;16.2664566;17.6988678;4.4498577;5.0998363;5.1998329
-10.4917231;10.7313328;-4.7288570;48.4090958;4.5217805;111.9728241;0.57;0.54;-0.1335889;1.1111360;0.1201269;1.0918429;0.1209062;0.0958556;-0.0648137;-0.1014399;0.8662098;1.1255662;1.1026911;0.8745343;31.5363586;40.5887574;16.7464256;16.4939423;20.5886822;5.0998363;5.3998280;4.2998614
-13.2920570;8.1833344;-6.9708858;48.4083481;4.5217566;111.6078491;0.58;0.54;1.0962118;-0.2435997;0.3714288;0.1688047;1.0851673;0.2135018;0.2813757;0.1059441;-0.7609516;1.1827850;1.1187788;0.8181955;29.4332802;42.5488085;16.3214531;16.2214603;20.6411781;5.0498376;5.1498356;4.1998653
-11.8268690;-2.2798367;7.2545938;48.3628502;4.5203400;112.9477539;0.57;0.55;-0.7638703;0.7562271;0.4327099;-0.1078987;0.4543873;-0.9845873;-0.6354212;-0.5392808;-0.1792438;1.1587127;1.0897349;0.8524742;30.8210850;41.8931007;18.7537975;17.7838593;16.8689194;4.7998462;4.8998451;5.1498337
-15.0364590;-6.4817467;-7.3422561;48.2773590;4.5176749;115.3776016;0.56;0.38;0.8148575;0.1735336;0.9244587;-0.6726564;0.6289076;0.4748536;-0.3251415;-0.6573131;0.4099804;1.2444800;1.0360875;0.8401556;26.9299209;39.8899317;17.1489010;19.9662209;17.1114044;5.1998339;4.3498611;5.3998265
-1.9015274;-13.8903399;-10.9010801;48.1261253;4.5129523;111.1578751;0.58;0.39;-0.0103797;0.0546244;1.2745978;-0.9727340;-0.1039616;-0.0034661;0.0904431;-0.8474812;0.0370563;1.2758100;0.9782799;0.8530988;27.6003093;41.2762851;17.4688797;20.6586761;14.0990973;4.4498577;4.2498641;6.0498056
14.8890476;-1.1344395;-3.9832830;48.1097488;4.5124407;115.7675781;0.55;0.34;-0.8030258;-0.3455647;1.0932496;0.1576331;-0.9005561;-0.1688699;0.6623451;0.0233246;0.4938857;1.3998071;0.9297131;0.8265398;25.5515724;43.2734996;19.3387604;18.7712975;16.8839188;4.8998413;4.2998619;5.7498150
-4.7973881;-6.4680510;-5.7224855;47.9717636;4.5081220;114.4126740;0.56;0.34;0.2039809;0.4433845;1.3358227;-0.8277514;-0.3575699;0.2450822;-0.3563920;0.7025052;-0.1787533;1.4221885;0.9343949;0.8077633;25.0261903;44.0623701;19.3062630;20.8761616;14.1315956;4.3498611;4.1998653;6.1998005
8.2261982;-8.8462744;-2.8197193;47.7970314;4.5026422;108.3130493;0.59;0.56;0.3696210;0.6434045;0.8786017;-0.9782934;0.1438309;0.3062325;-0.0524510;0.7220379;-0.5066864;1.1500130;1.0351443;0.8836407;32.4363828;42.2142863;17.0289078;17.9738483;16.3614521;4.7998466;4.4498582;5.0498390
6.5249233;-7.9670610;-6.7304640;47.7645340;4.5016217;112.4177933;0.57;0.44;0.1062535;0.2557844;1.2092509;0.8667154;0.4854594;-0.1788417;-0.4274115;0.7207507;-0.1148999;1.2405658;1.0093814;0.8457921;28.6831260;42.0709819;18.9662838;20.0937119;14.5915661;4.5998535;4.1998663;5.7998142
-5.6865902;-5.0777712;-1.3025541;47.7439117;4.5009737;111.6428375;0.57;0.42;0.2884010;0.4252891;1.1355666;-0.8903999;-0.2675290;0.3263300;-0.3108377;0.7762294;-0.2117674;1.2464179;0.9853299;0.8625529;28.6661208;41.4235055;17.8638554;20.0087166;15.3065205;4.5498543;4.3498611;5.6998177
-1.1172562;-8.4813805;2.2321749;47.7031631;4.4996929;109.3579865;0.58;0.56;-0.2380551;0.3914151;1.0587759;-0.9803502;0.1923951;-0.2915477;0.2308375;0.8043052;-0.2454392;1.1536387;1.0407220;0.8720282;31.9816828;42.3097640;17.1239033;19.4312553;15.6889954;4.7498474;4.1498671;5.3498287
3.1211033;-8.5165520;1.3637476;47.6395454;4.4976916;109.6979675;0.58;0.57;-0.2773464;0.4098459;1.0008855;0.5124896;0.8849338;-0.2203542;0.7548375;-0.3494339;0.3522536;1.1165422;1.0460925;0.9033086;33.3806992;41.2604958;18.7537975;17.4413815;16.7014313;4.3498611;4.6498508;5.0498381
15.4717464;-3.9764833;-0.9803066;47.6367950;4.4976048;110.2479401;0.58;0.44;-0.4763075;-0.3827994;1.0437177;-0.1430241;0.9902114;0.2979052;-0.7722545;-0.0049680;-0.3542455;1.2094424;1.0438975;0.8496420;28.7404746;40.9112900;19.7612324;16.4989433;16.2089634;4.1998596;4.9498425;5.2998295
-10.2251177;-2.0719109;11.3147612;47.6364212;4.4975934;112.7227783;0.56;0.55;-0.9887524;-0.4544307;0.2133483;-0.2206067;0.0104965;-1.0000335;-0.3701783;0.8479527;0.0905613;1.1088985;1.0241311;0.9296543;33.9192331;40.4591113;16.7489262;18.7537975;17.2863941;5.3998270;4.6498508;4.8998432
15.7695827;0.3156376;4.3745718;47.5848007;4.4959679;113.5577240;0.56;0.39;-0.7600498;-0.6020418;0.7739459;0.5060832;-0.8110437;-0.1339031;0.5219331;0.2136220;0.6787355;1.2406137;0.9653197;0.8824570;28.7186325;40.3744638;17.7138653;17.7663612;18.5188141;4.8498459;4.9998398;4.9998398
-4.2350721;-3.2673006;9.1455698;47.5613022;4.4952278;110.3129425;0.58;0.60;-0.5871951;-0.4136944;0.7946864;-0.3510268;0.9238124;0.2215400;-0.7427620;-0.1339010;-0.6185336;1.0711992;1.0127829;0.9758118;36.6108835;40.1896626;17.3713856;17.4563808;17.5038795;4.6998501;5.0498390;4.6498508
12.5859737;-5.3679457;3.7279749;47.5463066;4.4947553;110.5679169;0.57;0.43;-0.2938111;-0.2017800;1.1726168;0.4807628;-0.8157666;-0.0199143;0.7506156;0.4359443;0.2630903;1.2255898;0.9471032;0.9070213;30.4643691;41.1642134;18.7637978;19.1762714;14.9890404;4.3498611;4.3998585;5.6998177
1.8646412;2.0349293;3.5297270;47.5419312;4.4946175;111.8328323;0.57;0.50;-0.2750757;-1.1274713;0.2511782;0.6713756;-0.3101738;-0.6570353;0.6355230;-0.0093924;0.6538278;1.1874126;0.9892666;0.9118489;32.1667790;41.8876827;18.7038002;15.7964878;18.5963097;4.7998447;5.5998211;4.3998585
10.4537220;-2.9922571;6.5534315;47.5368042;4.4944558;112.6077881;0.56;0.54;0.5207568;0.4022513;-0.9398723;-0.6252487;0.8343958;0.0106762;-0.5880918;-0.4341359;-0.5116488;1.1473246;1.0427207;0.8922502;32.2344542;41.4495587;18.1738358;17.2313957;17.7688618;4.7498493;4.8998423;4.9998398
-10.4895468;-5.4912128;10.0371161;47.5326805;4.4943256;112.0228195;0.57;0.57;-1.0198624;0.2930737;-0.3707819;0.4010378;0.1577666;-0.9783816;-0.1655772;-0.8317364;-0.2019897;1.1240510;1.0690894;0.8717804;32.0849746;41.3695365;15.9439783;19.5812454;17.0064106;5.2998304;4.2498636;5.0498371
0.7842197;-10.1283588;-5.7757530;47.5008087;4.4933209;111.8728256;0.57;0.35;-0.1399922;0.3760944;1.3132632;0.7867103;0.4114808;-0.0339782;-0.3898384;0.7247616;-0.2491146;1.3732097;0.8884729;0.8598322;26.9207865;42.9942995;19.1312733;19.5037498;13.7991171;4.4498558;4.3998585;6.2497988
-2.3272648;-11.2149467;-7.8684363;47.4998093;4.4932895;112.3178024;0.56;0.38;-0.0866264;-0.1472800;1.2631230;0.9229527;0.2589076;0.0934857;-0.2395400;0.8251044;0.0797792;1.2746274;0.9631274;0.8628681;27.9004842;41.2145525;18.1738358;20.1687069;14.9815407;4.5998535;4.3498611;6.0498066
-4.2771330;-3.5983963;5.2989073;47.4658127;4.4922175;111.7778320;0.57;0.49;-1.1104392;0.0021817;0.3313508;-0.2287734;0.5792776;-0.7704909;0.1563007;0.7518476;0.5188524;1.1588241;0.9907351;0.9267753;32.6353431;40.8066750;15.8689823;18.7262993;18.1738377;5.6498203;4.6498508;4.5498543
-2.6263981;-6.6382666;6.4518213;47.4551888;4.4918823;110.3479309;0.57;0.51;-0.3732166;0.1829429;1.1427691;-0.9032150;-0.3410456;-0.2403836;0.2482115;-0.8053678;0.2099925;1.2160099;0.9949340;0.8685178;30.9931874;43.3934957;18.0488434;19.1587715;15.6689968;4.6498508;4.1998653;5.3998280
-5.6375189;-0.0774498;6.8698645;47.4325676;4.4911685;112.4127960;0.56;0.53;0.9292485;-0.0478637;0.6119103;-0.2220768;0.9314851;0.4101073;0.4652066;0.4079000;-0.6745579;1.1136552;1.0417153;0.9153295;32.9616964;40.1035517;17.1888981;16.6864300;18.5763111;5.0498390;4.7998466;4.6998482
5.3591518;-11.5260506;-1.1785030;47.3766975;4.4894042;113.0827484;0.56;0.40;-0.6645958;0.0844392;1.0167028;0.8331232;0.3704653;0.5138260;0.2189459;-0.7808260;0.2079692;1.2175804;1.0465926;0.8371844;27.5497735;40.0677115;17.2838917;20.7411709;16.1464672;4.9498405;4.1498666;5.6498184
-10.5416260;2.9413910;3.8166132;47.3546982;4.4887094;108.8830185;0.58;0.51;0.8680546;-0.3822815;0.7197499;0.6525975;0.0293724;-0.7714648;-0.1983590;-0.8255157;-0.1992261;1.1906712;1.0108929;0.8720742;30.9752226;42.2914743;16.4739437;18.9712849;15.9664783;5.1998339;4.3498611;4.9998398
10.2850266;-2.8070116;2.5532618;47.2769547;4.4862518;110.6278992;0.57;0.44;-0.6142982;-1.0316715;0.3185775;-0.0117566;-0.2856473;-0.9477011;-0.7465964;0.4093161;-0.1141105;1.2422560;0.9898838;0.8590501;29.1978925;42.2225177;19.1337738;15.7089930;17.4063854;4.3498611;5.2498302;4.6998482
5.6177673;-6.9234409;4.0937281;47.0908470;4.4803572;111.3628540;0.57;0.45;-0.3373518;-0.1298341;1.1042771;-0.9297991;0.2692406;-0.2523938;0.2060029;0.8658386;0.1647330;1.1619343;1.0003598;0.9051246;31.0040146;39.8007363;17.9038525;19.2337666;15.6864958;4.6498528;4.2498646;5.5998192
-12.2822227;6.8726330;-3.7646351;47.0659752;4.4795680;111.1128693;0.57;0.49;0.7377260;-0.9256837;0.2743323;0.6355821;0.6570922;0.5080487;-0.4224375;-0.1301558;0.6968191;1.2150671;1.0458720;0.8251975;29.0304929;42.7461296;17.3238888;16.1314659;19.9687214;5.0498390;5.2998295;4.4498577
-12.2157249;-0.3203144;3.0905676;47.0034828;4.4775848;108.7230301;0.58;0.41;0.2728569;-0.0582150;1.2338525;-0.1077584;0.9414483;0.0682488;-0.8421510;-0.1095190;0.1810679;1.2650027;0.9500499;0.8683308;28.8156897;41.9793069;19.6737385;17.8313560;14.2190895;3.8498769;4.4998550;5.8498135
12.2082062;-8.7297096;-10.9843874;46.9761086;4.4767151;109.9229584;0.57;0.42;-0.8615021;-0.0623737;0.9270370;0.4789786;0.7507734;0.4956324;0.4591592;-0.5501878;0.3896817;1.2670730;1.0191823;0.8157117;27.2983134;42.4034089;17.4713802;18.9537849;16.0914707;4.6998520;4.4498582;5.2998300
15.2543201;-11.0965042;-4.2640419;46.8861198;4.4738550;107.8080902;0.58;0.58;-0.1786712;-0.6759990;0.9024322;0.2869223;-0.8117647;-0.5512739;-0.8333784;-0.1209709;-0.2556169;1.1416137;1.0223449;0.8800532;32.8991532;42.6771104;18.6588039;16.0889683;15.8664846;4.0498734;4.9998403;4.9998393
-3.6126385;-6.2568188;11.2543364;46.7761307;4.4703536;112.5227966;0.56;0.43;-0.5465147;0.3390599;1.0535213;-0.8274971;-0.3734031;-0.3090904;0.2150014;-0.7753398;0.3610635;1.2343204;0.9590194;0.8818982;29.7326893;41.6144043;17.5063782;18.9012890;16.5764389;4.9998398;4.3998585;5.2498322
-10.7355061;-3.6211624;-9.8249016;46.7592545;4.4698162;113.6477203;0.55;0.44;0.8488594;0.2850256;0.8927119;0.7209451;-0.5707540;-0.5032996;-0.2167727;-0.6341105;0.4085834;1.2644116;1.0482521;0.7848738;26.6829193;42.9854989;16.3439522;20.0487156;18.1363392;5.4498248;4.2998619;5.2498317
7.9678822;-1.7982521;0.0138922;46.7586288;4.4697962;108.7330322;0.58;0.41;-0.8122581;-0.0345035;1.0361414;0.6997287;0.3342477;0.5596659;0.2413960;-0.7787841;0.1633030;1.3170204;0.9563303;0.8315315;27.5398672;43.6189950;16.5114422;20.3436966;15.0490370;5.1998329;3.6998825;5.5498228
12.7958164;-6.3808222;-7.5678377;46.7193832;4.4685450;110.9528885;0.57;0.41;-0.8736209;0.2257368;0.9097689;0.3036333;0.8763334;0.0741285;-0.5695999;0.2488465;-0.6087130;1.2813470;0.9304023;0.8700001;29.0238529;42.7466929;17.1364021;18.1763344;16.6814327;5.1498375;4.3998604;5.0998363
4.1234436;-13.6932430;1.6516962;46.6775131;4.4672098;112.3127899;0.56;0.36;-0.3304256;0.4424412;1.2087710;0.6316277;-0.6525274;0.4115014;-0.5802634;-0.5376128;0.0381612;1.3289329;0.9970351;0.7919530;25.3270984;42.5000191;19.3937569;18.9612846;13.7366209;4.1998653;4.3998594;5.6998177
1.3216419;-11.3099842;-0.5800886;46.6292686;4.4656701;110.8479004;0.57;0.38;-0.0197379;0.1255464;1.3071299;0.8839448;-0.2757465;0.0398324;0.2570770;0.8133729;-0.0742404;1.3132936;0.9268124;0.8562568;27.7246594;42.5230116;18.7387981;19.8637276;13.7991171;4.3498611;4.1998653;5.7498169
-8.5200567;-8.1068783;-8.6698256;46.5910225;4.4644489;111.8578339;0.56;0.36;0.1960400;0.3664499;1.2774702;0.9545012;-0.1527525;-0.1026594;0.0960986;0.7561811;-0.2316623;1.3433716;0.9720827;0.7966883;25.4233599;42.8687423;17.6888657;21.2186394;13.8016167;4.8498440;3.8498764;5.9498091
11.7832317;-9.0405931;4.0142298;46.4876556;4.4611449;109.3229904;0.57;0.41;-0.4402129;0.2014253;1.1896416;0.5041220;-0.6898686;0.3033502;-0.6680949;-0.5555568;-0.1531560;1.2843701;0.9066858;0.8822986;29.4487655;42.8688347;18.6863022;18.9512844;14.4140778;4.3998604;4.2498636;5.7998142
8.0756760;6.8513222;5.9527693;46.4511604;4.4599771;111.0828781;0.56;0.43;0.1562866;-0.7236830;0.9278662;0.4873450;-0.6299135;-0.5733835;-0.7783991;-0.4219824;-0.1980115;1.1870461;0.9813586;0.9072943;30.6223094;40.0642812;18.7912960;17.2438946;16.3964500;4.7998466;4.8498459;5.0998383
13.2024822;1.2362652;1.6292791;46.4176636;4.4589052;112.7027740;0.55;0.34;-0.9033161;0.0009623;1.0383018;0.2124250;0.8503267;0.1840203;-0.6191155;0.2712841;-0.5388780;1.3762455;0.8955687;0.8644586;27.0344019;43.0396289;17.9513493;19.4487534;16.5014439;4.9498386;4.2998619;5.4998226
11.1744690;-12.3287907;2.2820120;46.2736778;4.4542899;110.6229095;0.56;0.50;-0.8153647;-0.0910774;0.8009824;-0.3306387;-0.8159418;-0.4293540;0.5659926;-0.5024660;0.5190216;1.1465982;0.9795038;0.9177162;32.6639712;40.8104926;17.2063961;18.2663288;17.4538822;4.8998451;4.3498602;5.0498371
10.7988605;-12.0509844;-8.8993235;46.2560539;4.4537244;107.5531006;0.58;0.50;-0.2183165;0.1112806;1.1775742;0.9432141;-0.0739214;0.1818528;-0.0819853;-0.8791236;0.0678774;1.2027994;0.9634250;0.8855435;31.4805061;42.7587539;17.2338943;18.7962952;15.1540298;4.7498455;4.1498671;5.5498223
-1.7758408;-0.5377598;10.0885420;46.2504311;4.4535437;107.4281158;0.58;0.54;0.9125521;-0.4384908;0.4116021;0.5214927;0.3615479;-0.7710208;-0.1641771;-0.7964989;-0.4845391;1.0929052;0.9985713;0.9466482;34.5835358;39.9266869;16.3989487;17.7863598;17.6663685;4.9998398;4.5498543;4.5498543
14.6513958;-1.0023308;8.8979368;46.1851845;4.4514484;112.0278168;0.56;0.42;-0.7079955;-0.1646752;0.9314250;0.3302541;-0.9165729;0.0889836;0.6452140;0.2849846;0.5408256;1.1814940;0.9783106;0.8888249;29.9652398;39.8320884;17.8888531;18.0738411;16.8964176;4.9498425;4.6998501;5.0998344
-7.7811222;-8.6688061;3.6513453;46.0040779;4.4456224;111.1928711;0.56;0.40;0.0733952;0.4095853;1.2173121;0.9964392;0.0558303;-0.0788632;-0.0626027;0.7609714;-0.2522672;1.2864664;1.0011131;0.8041363;26.6531378;42.6399887;16.9339142;20.3536949;14.5865660;4.4498577;4.0998683;5.7998142
-0.7417850;-13.5214005;6.8433065;45.8892136;4.4419193;109.8929596;0.56;0.50;-0.3037481;0.1749550;1.1424998;0.9113353;0.2822531;0.1990676;-0.2165788;0.8294830;-0.1846019;1.1950641;0.9745905;0.8769415;31.3687384;42.7481800;17.4363823;18.9662838;14.6165648;4.6998501;4.2998629;5.2498322
-9.5504580;-8.3442307;7.6389055;45.8797150;4.4416127;110.4179306;0.56;0.46;0.7811230;-0.0192321;0.9501857;-0.5955229;0.5701277;0.5011035;0.3947238;0.6853208;-0.3106211;1.2301934;0.9647787;0.8496805;29.5195907;42.7393645;17.1514015;19.2762642;15.3965149;4.8498440;4.2498636;5.4998226
-5.4107990;14.0348568;3.9509687;45.8793411;4.4416008;149.6254120;0.41;0.19;-1.3384321;0.7832705;0.1210759;0.0261633;0.2043391;-1.0326995;0.4002550;0.6621259;0.1411545;1.5554975;1.0530466;0.7864727;20.3757882;40.2995408;19.5537472;25.6283569;21.3736324;6.1998024;5.4498253;5.5498219
9.9407654;-14.1440563;-0.8993635;45.8752136;4.4414678;108.7480316;0.57;0.52;-0.7216308;-0.1358683;0.8670005;-0.6603517;-0.4093891;-0.6137865;-0.3521045;0.8156905;-0.1652398;1.1361783;0.9901503;0.9036774;32.6984227;41.1111742;16.9464130;18.6438046;16.0464725;4.8498440;4.1998653;5.2498322
-6.9544401;-1.2987690;0.1183920;45.7658501;4.4379354;107.9230804;0.57;0.55;-0.9351907;0.5070759;0.4048855;0.5425195;0.3963421;0.7567168;0.1698964;0.7057461;-0.4914507;1.1382618;1.0119461;0.8766220;32.3708296;42.0323431;15.9039803;18.3463249;17.0439091;5.0498390;4.3498611;4.8498440
