Pos x [mm];Pos y [mm];Pos z [mm];Volume [mm³];Equivalent diameter [mm];Surface [mm²];Sphericity;Compactness;PCA 1 x [mm];PCA 1 y [mm];PCA 1 z [mm];PCA 2 x [mm];PCA 2 y [mm];PCA 2 z [mm];PCA 3 x [mm];PCA 3 y [mm];PCA 3 z [mm];PCA deviation 1 [mm];PCA deviation 2 [mm];PCA deviation 3 [mm];PCA min deviation ratio [%];PCA max deviation ratio [%];Projected area x [mm²];Projected area y [mm²];Projected area z [mm²];Projected size x [mm];Projected size y [mm];Projected size z [mm]
-13.7700281;2.7126503;7.1129007;43.5145607;4.3639388;108.7430191;0.55;0.35;-0.2186820;0.0790105;1.1972631;-0.3424251;-0.9549036;0.0004721;0.7386736;-0.2648104;0.1523954;1.2196325;1.0144438;0.7993670;25.7408231;39.2740071;20.9786549;16.7889214;13.9716043;4.0998683;4.5498543;5.9998055
3.8467960;-15.1521263;-3.5120716;43.4904404;4.3631325;103.8833389;0.58;0.46;-1.0095062;-0.2280623;0.6511543;0.1766761;-0.9309153;-0.0521398;0.4535106;0.0457927;0.7191312;1.2227498;0.9489658;0.8514215;30.2037984;43.3765084;15.4615088;16.8264198;17.4213829;5.3498268;4.1498671;4.6998482
-6.5617437;-5.4678259;-6.4171810;43.3333282;4.3578720;102.1384583;0.58;0.57;-0.8974854;0.6689980;-0.1542731;-0.2364397;-0.0865880;1.0000062;0.4640956;0.6611059;0.1669734;1.1299728;1.0312195;0.8248187;31.3298434;42.9207921;15.9089804;17.2813911;15.3840141;4.9998388;4.4498596;4.7998457
-11.7027855;-6.6869898;3.5719881;43.3180809;4.3573608;103.0883789;0.58;0.50;-0.6211722;-0.1793141;0.9770991;0.3622403;-0.9348488;0.0587269;0.6286007;0.2718112;0.4495029;1.1716361;1.0042955;0.8191905;29.8309237;42.6652730;16.9614124;16.3264523;16.1689644;4.7498474;4.5998516;4.9998398
0.8701496;5.6445026;0.5978327;43.2894592;4.3564010;103.0283966;0.58;0.45;-0.2157810;-0.2205793;1.0320736;0.9590065;0.0107520;0.2028024;-0.0488306;0.9039398;0.1829847;1.0772152;0.9802744;0.9235665;32.3975831;37.7873898;17.1189022;16.8514175;14.7040577;4.3998604;4.3998604;5.3498287
6.4566612;-3.7905922;5.7978239;43.2592125;4.3553863;104.4983063;0.57;0.50;-0.3635942;0.2091676;1.1092478;0.4679818;-0.7509152;0.2949951;-0.7169833;-0.5019751;-0.1403600;1.1859100;0.9326857;0.8864225;32.2590530;43.1581259;17.8863525;16.8639183;14.6165628;4.6498489;4.3498592;5.2998314
-5.5675735;9.2201595;-2.2250729;43.2362137;4.3546143;104.4032974;0.57;0.47;-0.0622961;-0.4423211;1.1215252;0.9826775;0.0363246;0.0689098;-0.0492089;0.7644599;0.2987639;1.2072065;0.9857602;0.8222411;29.2704523;42.9745972;16.2339592;18.8662891;14.8490486;4.7498474;4.1998653;5.2498302
-12.9858112;16.8785686;-5.5811071;43.1829681;4.3528256;109.4179840;0.54;0.30;-0.7435199;-0.2795934;1.1540505;-0.7340726;0.0540608;-0.4598434;-0.0444010;0.7977502;0.1646659;1.4010092;0.8678946;0.8157767;25.0335783;42.9924935;18.0063457;19.1337719;14.5240688;4.9498415;3.9498749;5.9998074
-12.3357029;-11.7503309;-1.0356197;43.1127243;4.3504643;102.7184067;0.58;0.42;-1.1370214;-0.0499362;0.1312249;-0.0344031;-0.7925062;-0.5996709;0.0992502;-0.5085842;0.6664349;1.1456575;0.9944118;0.8441824;28.9551854;39.2956883;14.3540802;16.8839169;18.2163315;5.5998201;4.1498675;4.4498577
-1.8225718;2.9354973;0.6540232;43.0843544;4.3495097;103.1683807;0.58;0.46;0.7390239;-0.1351425;0.8449514;0.7581438;0.2033439;-0.6305759;0.0655764;-0.8379762;-0.1913822;1.1306471;1.0068549;0.8620507;30.7006747;40.2663380;15.6689959;18.4138184;14.6290627;4.7498474;4.2498646;4.9998398
-8.9918833;-2.0149574;5.4025640;43.0841026;4.3495016;101.3934937;0.59;0.50;-0.1392641;-0.5244455;0.9510908;-0.7626433;0.5472303;0.1900803;-0.5453435;-0.6145667;-0.4187335;1.0949937;0.9577141;0.9221874;33.6439759;39.9484366;16.4889431;16.5064411;15.5315046;4.4498568;4.3498611;4.8998432
5.4101601;3.6846237;-4.1803818;43.0261078;4.3475490;103.1983871;0.58;0.48;-0.6306950;-0.2879598;0.8738785;-0.8043119;0.1074837;-0.5450695;-0.0516122;0.8570396;0.2451615;1.1155092;0.9775332;0.8929081;32.0517719;40.0422513;16.3314533;17.6638660;15.3240175;4.7498474;4.2498646;5.2498302
5.1830730;-7.4726343;-4.5714655;42.9728661;4.3457551;102.7684097;0.58;0.43;-0.1100735;0.0212654;1.1642240;0.5922039;-0.7636913;0.0699403;0.6750712;0.5284448;0.0541733;1.1696093;0.9689280;0.8590167;29.9393147;40.7644004;17.9438496;16.9114151;14.5040703;4.3498611;4.1998653;5.4498253
-4.7145872;11.4169178;-10.2375689;42.9588661;4.3452830;98.2136917;0.60;0.49;0.1259486;-0.3297921;1.0851140;0.9256378;0.1978856;-0.0472961;-0.1618224;0.8210797;0.2683284;1.1410952;0.9477346;0.8788393;31.9573551;41.4938033;16.3564510;16.5714359;14.0316010;4.2498646;4.1998653;5.0998373
-9.1134996;-9.1522303;4.9118299;42.9564896;4.3452029;99.9985809;0.59;0.46;-0.7492903;-0.2478215;0.7736982;0.3512226;0.7211332;0.5711272;0.5650601;-0.5652243;0.3661884;1.1051970;0.9846709;0.8791276;31.3063264;39.3568099;15.5940008;16.5389385;15.2265244;4.6498513;3.9498730;4.6998482
2.4501724;2.9381790;3.1177225;42.8458748;4.3414698;101.0635071;0.59;0.48;-0.8730605;-0.0775486;0.7114274;0.6196443;0.1383845;0.7755092;0.1209347;-0.8524656;0.0554881;1.1288832;1.0022594;0.8627872;31.2230527;40.8526927;15.2965193;17.6138687;15.3940134;4.8498459;4.0998688;4.8998432
10.9746265;2.6878452;-9.3335381;42.7556343;4.3384199;123.5420761;0.48;0.29;0.5651021;-1.0614896;0.2650018;0.4084396;-0.0106739;-0.9137307;-0.6878402;-0.4416546;-0.3023068;1.2313921;1.0009199;0.8715345;26.6584635;37.6657784;20.1287098;18.0563412;18.5588112;5.1498337;5.0498390;5.5998206
-0.6984444;-4.1204605;-3.7618923;42.7531357;4.3383350;104.8682632;0.56;0.39;-0.3576891;0.6173659;1.0550382;0.3463247;-0.6934109;0.5231705;-0.7162436;-0.3752624;-0.0232393;1.2736514;0.9351293;0.8089294;27.2148162;42.8494573;19.0437794;15.9714746;13.9466057;4.4998550;4.6998482;5.2498302
-1.2494707;3.9887924;3.9950590;42.7441368;4.3380308;101.9384613;0.58;0.49;-0.2676866;0.8295462;-0.6687325;-0.9459780;0.1145672;0.5207829;-0.3497867;-0.5309178;-0.5185745;1.0986383;1.0859166;0.8204535;29.8712224;39.9994254;15.8564835;16.9464130;15.8264856;4.6998482;4.4498596;4.6498528
-5.8222828;15.1581059;5.9762812;42.6270218;4.3340654;102.3034363;0.58;0.48;0.4427387;0.1771802;-0.9851261;0.7923120;-0.6967337;0.2307722;0.4436661;0.6067147;0.3085148;1.0944788;1.0800240;0.8124800;29.4504702;39.6722585;16.0689697;17.1613979;15.2840204;5.0498371;4.0998688;4.9998398
-6.6029005;0.9774456;-3.5769453;42.5724030;4.3322134;103.0683899;0.57;0.47;-0.1983878;-0.2685972;1.1061713;0.9351693;-0.3747693;0.0767189;0.2801670;0.7464985;0.2315095;1.1554726;1.0103859;0.8302712;29.8455536;41.5354908;16.1789627;18.1863327;14.1615925;4.7498474;4.1998672;5.0498390
6.2471199;15.6012897;-11.7365608;42.4650383;4.3285685;99.3136292;0.59;0.42;-0.3142838;-0.4463117;1.0546805;-0.8819519;-0.1597299;-0.3304057;-0.2311421;0.7565181;0.2512597;1.1875687;0.9552595;0.8299866;28.7383199;41.1196142;15.9664764;17.6338673;14.0091019;4.3498611;3.9998779;5.1998329
-5.3169746;-4.7947922;-2.4548006;42.4037933;4.3264866;106.6881561;0.55;0.32;-0.3867630;0.0516087;1.2724987;-0.2720594;0.9003044;-0.1192033;-0.6988352;-0.2380231;-0.2027503;1.3309779;0.9480368;0.7655935;24.2397711;42.1406418;20.5586815;16.8114204;13.3266459;4.2498636;4.2998619;6.1498022
-3.8591413;-17.1874352;1.9029188;42.4036674;4.3264823;103.6083527;0.57;0.48;-0.1371384;0.7459410;0.8588004;-0.7078587;-0.6069817;0.4141800;-0.5835099;0.3873359;-0.4296124;1.1457630;1.0203116;0.8216324;29.7580808;41.4975256;17.1938972;16.3339520;15.4490099;4.1998653;4.8998432;4.7998466
-0.7509308;10.5533390;-3.3826628;42.3244286;4.3237858;104.9282761;0.56;0.44;-1.0254210;-0.4077757;-0.5054612;0.1292894;0.6589927;-0.7939231;0.3936514;-0.5270695;-0.3733863;1.2137793;1.0398563;0.7564265;26.6971588;42.8388745;15.6864948;17.8388557;16.8089218;5.2998314;4.2998638;4.6998501
-11.3902264;10.8351212;-11.1284428;42.2631836;4.3216991;99.4436264;0.59;0.46;-0.3515407;-0.2414635;1.1421516;-0.0745922;0.8976045;0.1668050;-0.8024269;-0.0200004;-0.2512058;1.2191783;0.9160141;0.8410668;29.9690157;43.4419394;17.0489063;16.2514572;13.9366064;3.9998715;4.2998619;5.3498282
1.7324505;-13.3889618;-12.0333700;41.9728355;4.3117795;101.9134674;0.57;0.41;0.3622937;0.7109913;0.9527590;-0.2618169;-0.6956374;0.6186735;-0.7186213;0.3086501;0.0429327;1.2427852;0.9670659;0.7832782;26.9192815;42.7113742;18.4663162;15.4340096;14.4965706;4.0498714;4.8998423;5.3498278
-0.8006668;6.5407181;-7.1398115;41.9688377;4.3116426;101.1335144;0.58;0.52;0.1654906;-0.6632797;0.9401147;-0.8891749;0.2581220;0.3386365;-0.3372357;-0.6437393;-0.3948134;1.1623867;0.9858670;0.8270465;30.7957828;43.2824612;16.0464706;17.1139011;15.0240374;4.3998585;4.1998653;5.1498346
8.8443584;-15.1026430;5.0885458;41.9563370;4.3112144;116.0775604;0.50;0.31;-0.4321804;0.4598144;0.9536039;0.1949837;-0.8367071;0.4918165;-0.8069285;-0.3140074;-0.2142960;1.1434901;0.9899397;0.8919960;27.8804809;35.7412487;17.7663612;18.2988262;16.2039604;4.7498474;4.8998432;5.3498268
-11.6846848;-7.8263750;-0.5359392;41.9480896;4.3109322;98.8986588;0.59;0.47;-0.7509808;0.5761577;0.6257221;0.6236344;0.6784635;0.1237538;-0.2959185;0.4047685;-0.7278624;1.1346620;0.9298105;0.8838490;31.7898899;40.8110231;15.3065186;16.0164719;16.0589714;4.6498504;4.4498568;4.3998585
-11.9935980;-15.1834564;5.0497160;41.9279633;4.3102427;102.5684204;0.57;0.37;-0.3623907;0.5574505;1.0907882;0.8326579;0.3206746;0.1127508;-0.2032071;0.6721610;-0.4110210;1.2774572;0.8993687;0.8136534;27.1629155;42.6464945;16.7439270;17.4638786;13.6866226;4.2498636;4.1998653;5.3498287
-1.1391859;8.7464008;6.7572718;41.7783546;4.3051100;104.6082916;0.56;0.45;-1.1142815;0.1961498;0.4327730;0.0337360;-0.8701406;0.4812437;0.3155746;0.3690930;0.6452377;1.2113590;0.9949263;0.8075572;28.8531214;43.2805121;14.7815523;16.2864552;18.3438244;5.3998280;4.3498592;4.3498592
-10.3332100;9.0097675;-7.1741743;41.5927467;4.2987251;98.7436676;0.59;0.57;0.6184503;0.1433358;-0.9023824;-0.7075521;0.5623136;-0.3956040;-0.3494137;-0.6846473;-0.3482221;1.1033221;0.9865744;0.8438546;32.5547278;42.5646245;15.0640345;17.0789032;15.3090191;4.7498484;3.9998722;4.9498410
-10.9654455;-4.0596390;-0.4801664;41.5906219;4.2986517;98.5086823;0.59;0.51;0.6570032;0.0418244;-0.9446813;0.1395784;-1.0079472;0.0524480;0.6338967;0.1109762;0.4457733;1.1514448;1.0189164;0.7828503;29.1517526;42.8774655;17.1314011;14.3865767;15.4015131;4.1998649;4.6498508;4.6998482
-6.8145876;-1.2245884;0.2056780;41.4491348;4.2937717;99.7386093;0.58;0.40;-0.2613067;0.0805410;1.1581973;-0.5070165;0.8385894;-0.1727060;-0.6700615;-0.4300982;-0.1212670;1.1900374;0.9950504;0.8054022;27.7545780;41.0093099;17.5988712;16.5339394;13.6166267;4.0498695;4.2498646;5.4998226
-4.7058535;0.8583088;-6.7595015;41.3891411;4.2916989;103.6033478;0.56;0.41;0.8172908;0.1641786;0.9140065;-0.6715928;0.0801760;0.5861265;-0.0183920;0.8759012;-0.1408880;1.2370638;0.8949912;0.8873504;30.7103574;42.8136081;16.9489136;17.0964031;14.8115501;4.7998466;4.1998672;5.4998226
-13.7905626;13.5428715;-4.2697430;41.3516464;4.2904029;109.6179657;0.53;0.20;-0.7887066;-0.1722543;1.3689024;0.2644059;-0.7726310;0.0551169;0.5755215;0.2226050;0.3596036;1.5892210;0.8184785;0.7142078;19.3333462;43.0196404;19.9887180;17.8638535;13.7391195;4.4998550;3.7998810;6.7997818
-12.8793945;-11.2885885;-11.2402010;41.2246590;4.2860065;100.6835403;0.57;0.35;-0.9137651;0.1476086;0.8994116;0.6084604;0.5889604;0.5215123;0.2550162;-0.5766790;0.3537287;1.2906185;0.9945217;0.7229909;23.8354683;42.5489396;14.0266008;17.7663593;15.3590155;4.8498445;4.0998688;4.8498445
-7.3930569;7.0706902;-5.0301867;41.1806602;4.2844810;96.3588257;0.60;0.39;-0.9575165;-0.1364727;0.7059240;-0.5427660;0.2904224;-0.6800629;0.0857357;0.7903165;0.2690798;1.1974102;0.9172925;0.8392584;28.6070138;40.8149958;13.6241264;16.9464130;15.4365101;4.9498405;3.8498764;4.4998550
-5.2295599;3.8465672;1.2565584;41.1576653;4.2836833;102.1734390;0.56;0.36;-0.4855708;0.0749663;1.0382358;-0.6110104;0.6627579;-0.3336172;0.5643363;0.6302250;0.2184279;1.1486219;0.9611880;0.8737103;28.9410740;38.0473405;17.0839043;16.7039280;14.6290627;4.3998594;4.3498592;5.4498262
-8.6040220;-7.4875317;8.8173037;41.1445389;4.2832279;102.9583969;0.56;0.43;0.0040591;0.8203933;0.7679927;-0.5895404;-0.5402232;0.5801988;-0.6859380;0.3504210;-0.3707050;1.1237768;0.9879422;0.8548263;30.0347716;39.4844890;17.3063908;14.3565788;16.1689644;4.3998585;5.0498371;4.8498440
-10.2579460;5.2061920;-7.0018873;41.0917969;4.2813969;97.3037643;0.59;0.55;-0.8336696;-0.4751765;0.4740221;-0.2443895;-0.4143025;-0.8451228;-0.5011274;0.6875325;-0.1921332;1.0702778;0.9724224;0.8722068;33.3792746;40.9594357;15.2090254;16.3414516;15.2465229;4.8998423;4.0498695;4.6498504
-8.2857256;-10.3131485;-1.4069014;41.0236778;4.2790298;127.8668060;0.45;0.49;-0.1033302;0.8498686;0.8164404;-0.2466948;-0.7113296;0.7092320;-0.8146681;0.0881956;-0.1949126;1.1830168;1.0343395;0.8422906;31.0294300;43.5815573;18.5463104;16.3164520;16.4139481;4.5498543;5.0498371;5.1498356
-12.4914284;10.0370312;6.0879431;40.9114380;4.2751241;103.5083618;0.55;0.28;-0.3091713;0.1214097;1.3736469;0.0209168;0.8413609;-0.0696558;-0.7522058;0.0046499;-0.1697125;1.4132349;0.8444985;0.7711274;23.5481754;43.1564271;19.6287422;17.4388809;12.2492151;3.8498764;4.0998688;6.3997936
3.1936817;5.8877258;-2.7986660;40.8275719;4.2722006;98.3836823;0.58;0.49;-1.0100625;-0.5604053;0.1082014;-0.1418263;0.0816462;-0.9010829;-0.4014525;0.7488704;0.1310412;1.1601671;0.9158227;0.8597342;31.7555100;42.8524315;14.3740788;16.1039658;16.5939369;5.1498337;4.3498611;4.2998619
-7.8083601;2.4189243;-0.2587490;40.7848244;4.2707090;98.9836578;0.58;0.52;0.8110648;-0.5865432;0.4781007;0.6223567;0.3289431;-0.6522313;-0.1826116;-0.6699593;-0.5121312;1.1092516;0.9596547;0.8628272;32.4547857;41.7239130;15.3015194;16.3714485;15.9789753;4.8498445;4.2998619;4.5998535
-11.9874439;6.9918995;-4.4394484;40.7554512;4.2696838;97.2337646;0.59;0.49;0.5782165;-0.2562721;0.9349382;0.7791774;-0.0938545;-0.5076116;-0.1775799;-0.8331326;-0.1185415;1.1287688;0.9346634;0.8600562;31.8421662;41.7908132;15.9889755;16.6064339;14.4140759;4.5498538;3.9498730;4.8498440
-9.3377514;4.1304760;-3.1949778;40.6882095;4.2673340;95.9738464;0.60;0.55;0.7965608;-0.0314853;-0.7222515;-0.1439900;0.9625029;-0.2007631;-0.5535386;-0.2082542;-0.6014113;1.0757079;0.9937056;0.8434871;32.4217886;41.3478464;15.6789951;14.8915443;15.4290113;4.2998614;4.5998516;4.4998550
-8.4785147;-14.0584221;7.5308657;40.6388397;4.2656074;109.8479614;0.52;0.34;0.1603415;0.8366890;1.0255556;0.8342350;-0.2835395;0.1008935;0.2633009;0.5890393;-0.5217276;1.3332374;0.8868609;0.8297556;27.2339016;43.7589794;17.2113972;16.3789482;16.5539398;4.4498577;4.7998466;5.5498219
-1.2055063;8.1070614;-0.6456909;40.5904694;4.2639146;99.6986084;0.57;0.41;0.6395048;0.0378056;0.8894120;-0.8687441;0.1599964;0.6178433;0.0788079;0.7737267;-0.0895527;1.0961065;1.0779822;0.7828687;27.2420287;38.1419837;13.9866037;19.0287781;13.9116087;4.8498459;3.8998756;4.6998501
2.3397789;-3.0778255;8.8229914;40.5762215;4.2634153;97.1587677;0.59;0.49;-0.8067869;0.6027052;0.4857163;-0.6435580;-0.5165171;-0.4280412;-0.0060163;-0.5573552;0.6816058;1.1180693;0.9296107;0.8804928;32.5640857;41.3506001;14.4265757;15.3065176;16.1714630;4.7498474;4.3998585;4.1498680
-6.8436022;3.9062290;-6.8173943;40.4932289;4.2605066;97.4537506;0.59;0.59;-0.5891549;0.2753861;0.8513438;-0.1720574;-0.9284047;0.1812444;0.7160501;-0.0338288;0.5064704;1.0713203;0.9614513;0.8777154;34.5928907;42.2233254;16.1164665;15.0765324;14.8615475;4.5998516;4.4498596;4.6998491
-10.6135654;-4.8895464;9.8697081;40.3841133;4.2566767;103.1333847;0.55;0.32;-0.3677898;-0.2103944;1.1794316;-0.1115364;-1.0192052;-0.2165933;0.6505625;-0.1101312;0.1832232;1.2532333;1.0479181;0.6847855;22.1014053;40.4480219;21.0311527;14.5740643;12.7066851;3.5498867;4.9498425;5.6998177
-3.5691071;-9.8963585;2.7809935;40.3671150;4.2560792;97.4287567;0.58;0.52;0.3486289;0.8275405;-0.6069987;0.0275952;-0.6197731;-0.8291070;-0.7587921;0.1944981;-0.1706459;1.0838878;1.0355185;0.8016950;30.2909911;40.9532726;17.5238762;14.4740705;14.6765594;3.9498730;4.6998501;4.8998432
-13.9667759;1.1299858;-2.3965979;40.2656250;4.2525091;98.3586884;0.58;0.43;-0.5538410;0.5730442;0.8663208;0.4273295;-0.5424470;0.6320046;-0.6273603;-0.5430198;-0.0418824;1.1771283;0.9361031;0.8307861;29.4570088;41.7371899;16.9039173;16.1414642;14.1465931;4.2498636;4.3498611;4.9498415
-10.9926891;18.0573101;-12.3811340;40.1818848;4.2495594;97.2937546;0.58;0.44;-0.3671800;-0.4016124;1.0506997;-0.1623264;0.8497807;0.2680875;-0.7956426;-0.0573512;-0.2999687;1.1832513;0.9057307;0.8522426;30.4447591;42.2694147;16.6789303;15.2165232;13.6891222;4.1498671;4.1498680;5.2498317
-3.5830021;9.3889904;2.6642962;40.1601334;4.2487922;102.0184555;0.56;0.45;-0.1497094;0.2065980;1.1506162;0.2900630;0.9452139;-0.1319764;-0.7419955;0.2089811;-0.1340662;1.1785641;0.9974887;0.7824348;28.2510519;42.5539315;18.4313183;15.8889799;13.5816298;3.8498764;4.7998466;5.3498287
-8.3158884;18.1480808;2.7617102;40.1525116;4.2485237;100.2885666;0.57;0.40;-0.5392182;0.4858828;-0.9383128;0.8486969;-0.1800348;-0.5809456;0.2656331;0.6532494;0.1856187;1.1862838;1.0441248;0.7292119;25.2101690;41.0119712;15.4815073;18.3038254;13.9241076;4.8998427;3.8998795;5.5498199
-8.3964510;-7.3107147;0.7616968;40.1241379;4.2475224;98.0187149;0.58;0.42;-0.4982390;-0.1194775;1.0467917;-0.8597035;0.3793350;-0.3658950;-0.2332748;-0.7144324;-0.1925744;1.1654569;1.0083969;0.7758322;27.4513185;41.2374347;14.9740400;17.4463806;14.2340879;4.5998526;3.7998791;5.3998280
2.2478809;8.6098747;3.0768957;40.0160255;4.2437043;100.0235825;0.57;0.49;-0.5321261;0.6170069;0.7470181;0.5586141;-0.4114744;0.7377808;-0.5686494;-0.6039144;0.0937409;1.1053921;1.0127593;0.8347827;30.9862196;41.0309464;16.3389530;15.8389835;14.6765594;4.2998619;4.6498528;4.8498440
-12.3280544;10.7444248;0.8789167;39.7990456;4.2360201;99.2486343;0.57;0.42;0.1160385;0.2715315;1.1664503;0.4277982;-0.7810034;0.1392480;0.7280496;0.3705021;-0.1586735;1.2032458;0.9013144;0.8321691;29.4425845;42.5714761;17.5988712;15.9964733;13.1991539;4.1498666;4.2998600;5.3998280
-13.1034126;6.8970490;7.8025770;39.6539345;4.2308655;103.4783630;0.54;0.29;-0.4293616;0.2157234;1.2463382;0.0422105;0.8861750;-0.1388428;-0.7004037;-0.0043251;-0.2405394;1.3357571;0.8979784;0.7405696;23.0613500;41.5954977;19.5587463;16.5939350;12.8741751;3.9998715;4.3498611;6.3497963
-11.7873440;13.4284191;4.9399023;39.3918343;4.2215233;98.4186859;0.57;0.37;-0.1277845;0.2542765;1.1447407;0.6443152;0.6516560;-0.0728264;-0.5857269;0.5579708;-0.1893229;1.1795833;0.9192939;0.8308132;28.1581134;39.9787098;17.1639004;16.1739616;13.1391573;4.0498700;4.0498734;5.7498169
-2.8070393;11.2168674;-1.2883959;39.3553391;4.2202191;100.6985474;0.56;0.36;-0.1223947;-0.8629806;0.8781604;-0.7597610;-0.2973783;-0.3981305;0.4256918;-0.5039678;-0.4359249;1.2372880;0.9078428;0.7907133;26.6904861;41.7645931;17.4138832;15.0790319;15.2190247;4.1998653;4.8998451;4.8998432
-3.6647291;9.0755100;-6.5616226;39.1918526;4.2143674;97.0637665;0.57;0.47;0.3426615;-0.0173882;1.0991436;-0.7698519;0.4478050;0.2470879;0.3944200;0.7394665;-0.1112635;1.1514496;0.9242585;0.8454332;31.2710851;42.5900877;15.0915327;16.9989090;13.4041405;4.2998619;4.1998653;5.1498346
-10.9761105;-9.8675833;-3.8725462;39.1818542;4.2140088;93.2190247;0.60;0.60;0.2822646;0.6475211;0.7472368;-0.9145221;0.1285553;0.2340555;0.0503662;-0.6801721;0.5703804;1.0282606;0.9527115;0.8891033;35.5503529;41.1144853;14.7865524;15.0990305;14.8190498;4.3498607;4.5498543;4.5498533
-8.8134861;10.4720688;-0.2943563;38.9769974;4.2066522;97.0487747;0.57;0.45;-0.3270306;-0.2854775;1.0232571;0.5286160;-0.8231537;-0.0607064;0.6297510;0.3817189;0.3077623;1.1115313;0.9801542;0.7981312;29.0961653;40.5212790;17.2313957;15.0765324;14.0840969;3.9998713;4.3498611;5.0998363
8.5942650;-15.4487095;9.1174154;38.8718834;4.2028670;105.1032562;0.53;0.20;-0.2325930;1.0413162;1.2062998;0.7600259;0.2695043;-0.0861001;-0.2243746;0.4851415;-0.4620524;1.6104652;0.8109779;0.7065399;19.4988012;44.4449604;17.5888729;16.6589298;15.4915066;3.5998840;5.3998265;5.8998108
1.9087372;15.6323071;3.1316233;38.8345108;4.2015195;101.1735077;0.55;0.42;-0.9692389;0.4916322;-0.2713833;-0.5121382;-0.6257339;0.6955231;0.1104032;0.5215330;0.5504958;1.1201675;1.0665743;0.7663101;27.2280186;39.8010433;14.6715593;16.8089218;17.2463951;5.2498302;4.2998581;4.4998569
-11.1504955;7.8931599;2.1701136;38.7473946;4.1983757;100.9085236;0.55;0.34;-0.8312758;-0.1307755;0.9702076;0.3312402;-0.8344773;0.1713271;0.5042874;0.2971051;0.4721216;1.2842991;0.9140161;0.7519814;25.0082344;42.7112401;16.2964554;16.2964535;15.2815208;4.6498504;4.1998672;5.3498287
10.7699299;5.0536518;0.8375368;38.7082748;4.1969624;112.5877838;0.49;0.34;0.1493785;1.1261530;0.4048789;0.8420166;0.0794614;-0.5316773;-0.4264670;0.2841229;-0.6329318;1.2060106;0.9989929;0.8143725;27.0041376;39.9906367;18.3938217;14.9215422;19.4162560;4.9498405;5.2498322;4.9498415
1.9658489;12.4323483;-5.7942772;38.7061501;4.1968856;96.0488358;0.58;0.48;-0.4089247;-0.3877017;0.9020477;-0.8698965;0.2264440;-0.2970237;-0.0772553;-0.7856287;-0.3726867;1.0635892;0.9466889;0.8729697;32.5376958;39.6425456;15.3315172;16.1914597;14.9815397;4.6498508;4.2498665;4.8498435
-0.3122921;17.0746098;-10.0091677;38.6889000;4.1962619;97.6787415;0.57;0.50;-0.5722694;-0.7008251;0.5970443;-0.7096933;0.0590667;-0.6109099;-0.3320985;0.6536918;0.4490015;1.0840249;0.9382774;0.8597701;32.5285852;41.0130471;15.1515284;15.3765125;15.9589767;4.4998569;4.5998535;4.7498479
-11.2568779;14.0115757;0.8826723;38.6211586;4.1938114;94.8889084;0.58;0.52;-0.2660672;0.5928434;-0.8479098;-0.9266109;-0.0040444;0.2879352;-0.1339873;-0.6907123;-0.4408895;1.0682725;0.9703251;0.8303130;31.8378955;40.9623206;14.5240688;15.7189913;14.4290752;4.5998521;4.2998657;4.5498543
-14.3409920;-9.7393579;-3.1125479;38.5570412;4.1914892;101.5334854;0.54;0.24;-0.3637123;0.2539347;1.2810937;0.7257993;0.5277274;0.1014554;-0.3938201;0.5854371;-0.2278522;1.3557177;0.9030914;0.7414497;22.0278189;40.2771890;17.2663937;18.0688400;12.7241840;4.2998619;3.9498730;6.3497963
-8.5210962;15.1884251;3.1474485;38.5312920;4.1905560;95.7738571;0.58;0.46;-0.2484696;-0.2901021;1.1052995;-0.8274816;-0.2734084;-0.2577766;-0.2903156;0.7536787;0.1325516;1.1694372;0.9088051;0.8184648;30.1862031;43.1305856;15.7439909;16.8514175;12.6791868;4.4498572;3.8498764;5.3498287
-11.8267117;4.6542797;4.0318518;38.3540573;4.1841211;92.6590500;0.59;0.56;-0.2921874;0.0331926;1.0302138;-0.8375338;0.4159906;-0.2509427;0.3398761;0.7282835;0.0729304;1.0713617;0.9682372;0.8069891;31.7205101;42.1122640;14.5290689;16.4539433;13.1066599;4.2998619;3.7998772;4.9998398
-3.4209290;6.1812382;0.3870382;38.2980652;4.1820841;97.0037689;0.57;0.41;0.4658850;-0.0473530;1.1724695;-0.6267201;0.6078038;0.2735771;0.4647779;0.5523288;-0.1623741;1.2625276;0.9149033;0.7398993;26.1917651;44.6923316;16.7864246;16.7589245;12.3442087;4.2998619;3.8998737;5.3998260
-6.3418407;-16.5983906;-0.6177683;38.2340698;4.1797533;97.0387726;0.57;0.29;-0.7760951;0.2627522;0.9679758;0.5625110;-0.3135334;0.5361121;-0.3335737;-0.7210889;-0.0717137;1.2682033;0.8379368;0.7977365;25.3462702;40.2942866;15.1165314;17.1338997;13.7191210;4.3998585;4.0998683;5.2498322
-10.0523396;-16.9185791;0.4367914;38.1447029;4.1764941;98.6886673;0.56;0.31;-0.5449879;0.3893508;1.0986506;0.7061316;0.4862463;0.1779572;-0.3249734;0.6100509;-0.3773996;1.2867163;0.8756289;0.7875279;25.5538076;41.7515337;16.4014492;16.9189148;13.5216331;4.1998658;4.2498641;5.6498184
